CPRO,CMUN,NOMBRE
43,0751,Margalef
43,0770,Mas de Barberans
43,0786,Masdenverge
43,0799,Masllorenç
43,0803,Masó (La)
43,0810,Maspujols
43,0825,Masroig (El)
43,0831,Milà (El)
43,0846,Miravet
43,0859,Molar (El)
43,0862,Montblanc
43,0884,Montbrió del Camp
43,0897,Montferri
43,0901,Montmell (El)
43,0918,Mont-ral
43,0923,Mont-roig del Camp
43,0939,Móra d'Ebre
43,0944,Móra la Nova
43,0957,Morell (El)
43,0960,Morera de Montsant (La)
43,0976,Nou de Gaià (La)
43,0982,Nulles
43,1009,Pallaresos (Els)
43,0995,Palma d'Ebre (La)
43,1016,Passanant i Belltall
43,1021,Paüls
43,1037,Perafort
43,1042,Perelló (El)
43,1055,Piles (Les)
43,1068,Pinell de Brai (El)
43,1074,Pira
43,1080,Pla de Santa Maria (El)
43,1093,Pobla de Mafumet (La)
43,1107,Pobla de Massaluca (La)
43,1114,Pobla de Montornès (La)
43,1129,Poboleda
43,1135,Pont d'Armentera (El)
43,1418,Pontils
43,1140,Porrera
43,1153,Pradell de la Teixeta
43,1166,Prades
43,1172,Prat de Comte
43,1188,Pratdip
43,1191,Puigpelat
43,1205,Querol
43,1212,Rasquera
43,1227,Renau
43,1233,Reus
43,1248,Riba (La)
43,1251,Riba-roja d'Ebre
43,1264,Riera de Gaià (La)
43,1270,Riudecanyes
43,1286,Riudecols
43,1299,Riudoms
43,1303,Rocafort de Queralt
43,1310,Roda de Barà
43,1325,Rodonyà
43,1331,Roquetes
43,1346,Rourell (El)
43,1359,Salomó
43,9057,Salou
43,1362,Sant Carles de la Ràpita
43,1378,Sant Jaume dels Domenys
43,9023,Sant Jaume d'Enveja
43,1384,Santa Bàrbara
43,1397,Santa Coloma de Queralt
43,1401,Santa Oliva
43,1423,Sarral
43,1439,Savallà del Comtat
43,1444,Secuita (La)
43,1457,Selva del Camp (La)
43,1460,Senan
43,0445,Sénia (La)
43,1476,Solivella
43,1482,Tarragona
43,1495,Tivenys
43,1508,Tivissa
43,1515,Torre de Fontaubella (La)
43,1520,Torre de l'Espanyol (La)
43,1536,Torredembarra
43,1541,Torroja del Priorat
43,1554,Tortosa
43,1567,Ulldecona
43,1573,Ulldemolins
43,1589,Vallclara
43,1592,Vallfogona de Riucorb
43,1606,Vallmoll
43,1613,Valls
43,1628,Vandellòs i l'Hospitalet de l'Infant
43,1634,Vendrell (El)
43,1649,Vespella de Gaià
43,1652,Vilabella
43,1750,Vilalba dels Arcs
43,1665,Vilallonga del Camp
43,1687,Vilanova de Prades
43,1671,Vilanova d'Escornalbou
43,1690,Vilaplana
43,1704,Vila-rodona
43,1711,Vila-seca
43,1726,Vilaverd
43,1732,Vilella Alta (La)
43,1747,Vilella Baixa (La)
43,1763,Vimbodí i Poblet
43,1779,Vinebre
43,1785,Vinyols i els Arcs
43,0521,Xerta
44,0012,Ababuj
44,0027,Abejuela
44,0033,Aguatón
44,0048,Aguaviva
44,0051,Aguilar del Alfambra
44,0064,Alacón
44,0070,Alba
44,0086,Albalate del Arzobispo
44,0099,Albarracín
44,0103,Albentosa
44,0110,Alcaine
44,0125,Alcalá de la Selva
44,0131,Alcañiz
44,0146,Alcorisa
44,0162,Alfambra
44,0178,Aliaga
44,0218,Allepuz
44,0223,Alloza
44,0239,Allueva
44,0184,Almohaja
44,0197,Alobras
44,0201,Alpeñés
44,0244,Anadón
44,0257,Andorra
44,0260,Arcos de las Salinas
44,0276,Arens de Lledó
44,0282,Argente
44,0295,Ariño
44,0316,Azaila
44,0321,Bádenas
44,0337,Báguena
44,0342,Bañón
44,0355,Barrachina
44,0368,Bea
44,0374,Beceite
44,0393,Bello
44,0380,Belmonte de San José
44,0407,Berge
44,0414,Bezas
44,0429,Blancas
44,0435,Blesa
44,0440,Bordón
44,0453,Bronchales
44,0466,Bueña
44,0472,Burbáguena
44,0488,Cabra de Mora
44,0491,Calaceite
44,0504,Calamocha
44,0511,Calanda
44,0526,Calomarde
44,0532,Camañas
44,0547,Camarena de la Sierra
44,0550,Camarillas
44,0563,Caminreal
44,0598,Cantavieja
44,0602,Cañada de Benatanduz
44,0619,Cañada de Verich (La)
44,0624,Cañada Vellida
44,0630,Cañizar del Olivar
44,0645,Cascante del Río
44,0658,Castejón de Tornos
44,0661,Castel de Cabra
44,0700,Castellar (El)
44,0717,Castellote
44,0677,Castelnou
44,0683,Castelserás
44,0743,Cedrillas
44,0756,Celadas
44,0769,Cella
44,0775,Cerollera (La)
44,0808,Codoñera (La)
44,0820,Corbalán
44,0841,Cortes de Aragón
44,0854,Cosa
44,0867,Cretas
44,0873,Crivillén
44,0889,Cuba (La)
44,0892,Cubla
44,0906,Cucalón
44,0928,Cuervo (El)
44,0934,Cuevas de Almudén
44,0949,Cuevas Labradas
44,0965,Ejulve
44,0971,Escorihuela
44,0990,Escucha
44,1004,Estercuel
44,1011,Ferreruela de Huerva
44,1026,Fonfría
44,1032,Formiche Alto
44,1050,Fórnoles
44,1063,Fortanete
44,1079,Foz-Calanda
44,1085,Fresneda (La)
44,1098,Frías de Albarracín
44,1102,Fuenferrada
44,1119,Fuentes Calientes
44,1124,Fuentes Claras
44,1130,Fuentes de Rubielos
44,1145,Fuentespalda
44,1158,Galve
44,1161,Gargallo
44,1177,Gea de Albarracín
44,1183,Ginebrosa (La)
44,1196,Griegos
44,1200,Guadalaviar
44,1217,Gúdar
44,1222,Híjar
44,1238,Hinojosa de Jarque
44,1243,Hoz de la Vieja (La)
44,1256,Huesa del Común
44,1269,Iglesuela del Cid (La)
44,1275,Jabaloyas
44,1281,Jarque de la Val
44,1294,Jatiel
44,1308,Jorcas
44,1315,Josa
44,1320,Lagueruela
44,1336,Lanzuela
44,1354,Libros
44,1367,Lidón
44,1373,Linares de Mora
44,1413,Lledó
44,1389,Loscos
44,1428,Maicas
44,1434,Manzanera
44,1449,Martín del Río
44,1452,Mas de las Matas
44,1465,Mata de los Olmos (La)
44,1471,Mazaleón
44,1487,Mezquita de Jarque
44,1490,Mirambel
44,1503,Miravete de la Sierra
44,1510,Molinos
44,1525,Monforte de Moyuela
44,1531,Monreal del Campo
44,1546,Monroyo
44,1559,Montalbán
44,1562,Monteagudo del Castillo
44,1578,Monterde de Albarracín
44,1584,Mora de Rubielos
44,1597,Moscardón
44,1601,Mosqueruela
44,1618,Muniesa
44,1639,Noguera de Albarracín
44,1644,Nogueras
44,1657,Nogueruelas
44,1676,Obón
44,1682,Odón
44,1695,Ojos Negros
44,1716,Olba
44,1721,Oliete
44,1737,Olmos (Los)
44,1742,Orihuela del Tremedal
44,1755,Orrios
44,1768,Palomar de Arroyos
44,1774,Pancrudo
44,1780,Parras de Castellote (Las)
44,1793,Peñarroya de Tastavins
44,1807,Peracense
44,1814,Peralejos
44,1829,Perales del Alfambra
44,1835,Pitarque
44,1840,Plou
44,1853,Pobo (El)
44,1872,Portellada (La)
44,1891,Pozondón
44,1905,Pozuel del Campo
44,1912,Puebla de Híjar (La)
44,1927,Puebla de Valverde (La)
44,1933,Puertomingalvo
44,1948,Ráfales
44,1951,Rillo
44,1964,Riodeva
44,1970,Ródenas
44,1986,Royuela
44,1999,Rubiales
44,2003,Rubielos de la Cérida
44,2010,Rubielos de Mora
44,2031,Salcedillo
44,2046,Saldón
44,2059,Samper de Calanda
44,2062,San Agustín
44,2078,San Martín del Río
44,2084,Santa Cruz de Nogueras
44,2097,Santa Eulalia
44,2101,Sarrión
44,2118,Segura de los Baños
44,2123,Seno
44,2139,Singra
44,2157,Terriente
44,2160,Teruel
44,2176,Toril y Masegoso
44,2182,Tormón
44,2195,Tornos
44,2209,Torralba de los Sisones
44,2237,Torre de Arcas
44,2242,Torre de las Arcas
44,2255,Torre del Compte
44,2274,Torre los Negros
44,2216,Torrecilla de Alcañiz
44,2221,Torrecilla del Rebollar
44,2268,Torrelacárcel
44,2280,Torremocha de Jiloca
44,2293,Torres de Albarracín
44,2307,Torrevelilla
44,2314,Torrijas
44,2329,Torrijo del Campo
44,2340,Tramacastiel
44,2353,Tramacastilla
44,2366,Tronchón
44,2372,Urrea de Gaén
44,2388,Utrillas
44,2391,Valacloche
44,2405,Valbona
44,2412,Valdealgorfa
44,2433,Valdecuenca
44,2448,Valdelinares
44,2451,Valdeltormo
44,2464,Valderrobres
44,2470,Valjunquera
44,2499,Vallecillo (El)
44,2502,Veguillas de la Sierra
44,2519,Villafranca del Campo
44,2524,Villahermosa del Campo
44,2561,Villanueva del Rebollar de la Sierra
44,2577,Villar del Cobo
44,2583,Villar del Salz
44,2600,Villarluengo
44,2617,Villarquemado
44,2622,Villarroya de los Pinares
44,2638,Villastar
44,2643,Villel
44,2656,Vinaceite
44,2669,Visiedo
44,2675,Vivel del Río Martín
44,2681,Zoma (La)
45,0015,Ajofrín
45,0020,Alameda de la Sagra
45,0036,Albarreal de Tajo
45,0041,Alcabón
45,0054,Alcañizo
45,0067,Alcaudete de la Jara
45,0073,Alcolea de Tajo
45,0089,Aldea en Cabo
45,0092,Aldeanueva de Barbarroya
45,0106,Aldeanueva de San Bartolomé
45,0113,Almendral de la Cañada
45,0128,Almonacid de Toledo
45,0134,Almorox
45,0149,Añover de Tajo
45,0152,Arcicóllar
45,0165,Argés
45,0171,Azután
45,0187,Barcience
45,0190,Bargas
45,0204,Belvís de la Jara
45,0211,Borox
45,0226,Buenaventura
45,0232,Burguillos de Toledo
45,0247,Burujón
45,0250,Cabañas de la Sagra
45,0263,Cabañas de Yepes
45,0279,Cabezamesada
45,0285,Calera y Chozas
45,0298,Caleruela
45,0302,Calzada de Oropesa
45,0319,Camarena
45,0324,Camarenilla
45,0330,Campillo de la Jara (El)
45,0345,Camuñas
45,0358,Cardiel de los Montes
45,0361,Carmena
45,0377,Carpio de Tajo (El)
45,0383,Carranque
45,0396,Carriches
45,0400,Casar de Escalona (El)
45,0417,Casarrubios del Monte
45,0422,Casasbuenas
45,0438,Castillo de Bayuela
45,0456,Cazalegas
45,0469,Cebolla
45,0475,Cedillo del Condado
45,0481,Cerralbos (Los)
45,0494,Cervera de los Montes
45,0566,Chozas de Canales
45,0572,Chueca
45,0507,Ciruelos
45,0514,Cobeja
45,0529,Cobisa
45,0535,Consuegra
45,0540,Corral de Almaguer
45,0553,Cuerva
45,0588,Domingo Pérez
45,0591,Dosbarrios
45,0605,Erustes
45,0612,Escalona
45,0627,Escalonilla
45,0633,Espinoso del Rey
45,0648,Esquivias
45,0651,Estrella (La)
45,0664,Fuensalida
45,0670,Gálvez
45,0686,Garciotum
45,0699,Gerindote
45,0703,Guadamur
45,0710,Guardia (La)
45,0725,Herencias (Las)
45,0731,Herreruela de Oropesa
45,0746,Hinojosa de San Vicente
45,0759,Hontanar
45,0762,Hormigos
45,0778,Huecas
45,0784,Huerta de Valdecarábanos
45,0797,Iglesuela (La)
45,0801,Illán de Vacas
45,0818,Illescas
45,0823,Lagartera
45,0839,Layos
45,0844,Lillo
45,0857,Lominchar
45,0860,Lucillos
45,0876,Madridejos
45,0882,Magán
45,0895,Malpica de Tajo
45,0909,Manzaneque
45,0916,Maqueda
45,0921,Marjaliza
45,0937,Marrupe
45,0942,Mascaraque
45,0955,Mata (La)
45,0968,Mazarambroz
45,0974,Mejorada
45,0980,Menasalbas
45,0993,Méntrida
45,1007,Mesegar de Tajo
45,1014,Miguel Esteban
45,1029,Mocejón
45,1035,Mohedas de la Jara
45,1040,Montearagón
45,1053,Montesclaros
45,1066,Mora
45,1072,Nambroca
45,1088,Nava de Ricomalillo (La)
45,1091,Navahermosa
45,1105,Navalcán
45,1112,Navalmoralejo
45,1127,Navalmorales (Los)
45,1133,Navalucillos (Los)
45,1148,Navamorcuende
45,1151,Noblejas
45,1164,Noez
45,1170,Nombela
45,1186,Novés
45,1199,Numancia de la Sagra
45,1203,Nuño Gómez
45,1210,Ocaña
45,1225,Olías del Rey
45,1231,Ontígola
45,1246,Orgaz
45,1259,Oropesa
45,1262,Otero
45,1278,Palomeque
45,1284,Pantoja
45,1297,Paredes de Escalona
45,1301,Parrillas
45,1318,Pelahustán
45,1323,Pepino
45,1339,Polán
45,1344,Portillo de Toledo
45,1357,Puebla de Almoradiel (La)
45,1360,Puebla de Montalbán (La)
45,1376,Pueblanueva (La)
45,1382,Puente del Arzobispo (El)
45,1395,Puerto de San Vicente
45,1409,Pulgar
45,1416,Quero
45,1421,Quintanar de la Orden
45,1437,Quismondo
45,1442,Real de San Vicente (El)
45,1455,Recas
45,1468,Retamoso de la Jara
45,1474,Rielves
45,1480,Robledo del Mazo
45,1493,Romeral (El)
45,1506,San Bartolomé de las Abiertas
45,1513,San Martín de Montalbán
45,1528,San Martín de Pusa
45,1534,San Pablo de los Montes
45,1549,San Román de los Montes
45,1552,Santa Ana de Pusa
45,1565,Santa Cruz de la Zarza
45,1571,Santa Cruz del Retamar
45,1587,Santa Olalla
45,9016,Santo Domingo-Caudilla
45,1590,Sartajada
45,1604,Segurilla
45,1611,Seseña
45,1626,Sevilleja de la Jara
45,1632,Sonseca
45,1647,Sotillo de las Palomas
45,1650,Talavera de la Reina
45,1663,Tembleque
45,1679,Toboso (El)
45,1685,Toledo
45,1698,Torralba de Oropesa
45,1719,Torre de Esteban Hambrán (La)
45,1702,Torrecilla de la Jara
45,1724,Torrico
45,1730,Torrijos
45,1745,Totanés
45,1758,Turleque
45,1761,Ugena
45,1777,Urda
45,1796,Valdeverdeja
45,1800,Valmojado
45,1817,Velada
45,1822,Ventas con Peña Aguilera (Las)
45,1838,Ventas de Retamosa (Las)
45,1843,Ventas de San Julián (Las)
45,1869,Villa de Don Fadrique (La)
45,1856,Villacañas
45,1875,Villafranca de los Caballeros
45,1881,Villaluenga de la Sagra
45,1894,Villamiel de Toledo
45,1908,Villaminaya
45,1915,Villamuelas
45,1920,Villanueva de Alcardete
45,1936,Villanueva de Bogas
45,1941,Villarejo de Montalbán
45,1954,Villarrubia de Santiago
45,1967,Villaseca de la Sagra
45,1973,Villasequilla
45,1989,Villatobas
45,1992,Viso de San Juan (El)
45,2006,Yébenes (Los)
45,2013,Yeles
45,2028,Yepes
45,2034,Yuncler
45,2049,Yunclillos
45,2052,Yuncos
46,0018,Ademuz
46,0023,Ador
46,0044,Agullent
46,0425,Aielo de Malferit
46,0431,Aielo de Rugat
46,0057,Alaquàs
46,0060,Albaida
46,0076,Albal
46,0082,Albalat de la Ribera
46,0095,Albalat dels Sorells
46,0109,Albalat dels Tarongers
46,0116,Alberic
46,0121,Alborache
46,0137,Alboraya
46,0142,Albuixech
46,0168,Alcàntera de Xúquer
46,0155,Alcàsser
46,0180,Alcublas
46,0193,Alcúdia (l')
46,0207,Alcúdia de Crespins (l')
46,0214,Aldaia
46,0229,Alfafar
46,0240,Alfara de Algimia
46,0253,Alfara del Patriarca
46,0266,Alfarp
46,0272,Alfarrasí
46,0235,Alfauir
46,0288,Algar de Palancia
46,0291,Algemesí
46,0305,Algimia de Alfara
46,0312,Alginet
46,0327,Almàssera
46,0333,Almiserà
46,0348,Almoines
46,0351,Almussafes
46,0364,Alpuente
46,0370,Alqueria de la Comtessa (l')
46,0174,Alzira
46,0386,Andilla
46,0399,Anna
46,0403,Antella
46,0410,Aras de los Olmos
46,0039,Atzeneta d'Albaida
46,0446,Ayora
46,0462,Barx
46,0459,Barxeta
46,0478,Bèlgida
46,0484,Bellreguard
46,0497,Bellús
46,0500,Benagéber
46,0517,Benaguasil
46,0522,Benavites
46,0538,Beneixida
46,0543,Benetússer
46,0556,Beniarjó
46,0569,Beniatjar
46,0575,Benicolet
46,9045,Benicull de Xúquer
46,0608,Benifaió
46,0594,Benifairó de la Valldigna
46,0581,Benifairó de les Valls
46,0615,Beniflá
46,0620,Benigánim
46,0636,Benimodo
46,0641,Benimuslem
46,0654,Beniparrell
46,0667,Benirredrà
46,0673,Benisanó
46,0689,Benissoda
46,0692,Benisuera
46,0706,Bétera
46,0713,Bicorp
46,0728,Bocairent
46,0734,Bolbaite
46,0749,Bonrepòs i Mirambell
46,0752,Bufali
46,0765,Bugarra
46,0771,Buñol
46,0787,Burjassot
46,0790,Calles
46,0804,Camporrobles
46,0811,Canals
46,0826,Canet d'En Berenguer
46,0832,Carcaixent
46,0847,Càrcer
46,0850,Carlet
46,0863,Carrícola
46,0879,Casas Altas
46,0885,Casas Bajas
46,0898,Casinos
46,0902,Castelló de Rugat
46,0919,Castellonet de la Conquesta
46,0924,Castielfabib
46,0930,Catadau
46,0945,Catarroja
46,0958,Caudete de las Fuentes
46,0961,Cerdà
46,1075,Chella
46,1069,Chelva
46,1081,Chera
46,1094,Cheste
46,1115,Chiva
46,1120,Chulilla
46,0977,Cofrentes
46,0983,Corbera
46,0996,Cortes de Pallás
46,1000,Cotes
46,1056,Cullera
46,1136,Daimús
46,1141,Domeño
46,1154,Dos Aguas
46,1167,Eliana (l')
46,1173,Emperador
46,1189,Enguera
46,1192,Ènova (l')
46,1206,Estivella
46,1213,Estubeny
46,1228,Faura
46,1234,Favara
46,1265,Foios
46,1287,Font de la Figuera (la)
46,1271,Font d'En Carròs (la)
46,1249,Fontanars dels Alforins
46,1252,Fortaleny
46,1290,Fuenterrobles
46,1311,Gandia
46,9024,Gátova
46,1304,Gavarda
46,1326,Genovés
46,1332,Gestalgar
46,1347,Gilet
46,1350,Godella
46,1363,Godelleta
46,1379,Granja de la Costera (la)
46,1385,Guadasequies
46,1398,Guadassuar
46,1402,Guardamar de la Safor
46,1419,Higueruelas
46,1424,Jalance
46,1445,Jarafuel
46,1542,Llanera de Ranes
46,1555,Llaurí
46,1477,Llíria
46,1521,Llocnou de la Corona
46,1537,Llocnou de Sant Jeroni
46,1516,Llocnou d'En Fenollet
46,1568,Llombai
46,1574,Llosa de Ranes (la)
46,1509,Llutxent
46,1483,Loriguilla
46,1496,Losa del Obispo
46,1580,Macastre
46,1593,Manises
46,1607,Manuel
46,1614,Marines
46,1629,Masalavés
46,1635,Massalfassar
46,1640,Massamagrell
46,1653,Massanassa
46,1666,Meliana
46,1672,Millares
46,1688,Miramar
46,1691,Mislata
46,1705,Mogente/Moixent
46,1712,Moncada
46,1733,Montaverner
46,1748,Montesa
46,1751,Montichelvo
46,1764,Montroy
46,1727,Montserrat
46,1770,Museros
46,1786,Náquera
46,1799,Navarrés
46,1803,Novelé/Novetlè
46,1810,Oliva
46,1831,Olleria (l')
46,1825,Olocau
46,1846,Ontinyent
46,1859,Otos
46,1862,Paiporta
46,1878,Palma de Gandía
46,1884,Palmera
46,1897,Palomar (el)
46,1901,Paterna
46,1918,Pedralba
46,1923,Petrés
46,1939,Picanya
46,1944,Picassent
46,1957,Piles
46,1960,Pinet
46,1995,Pobla de Farnals (la)
46,2021,Pobla de Vallbona (la)
46,2009,Pobla del Duc (la)
46,2037,Pobla Llarga (la)
46,1976,Polinyà de Xúquer
46,1982,Potríes
46,2055,Puçol
46,2016,Puebla de San Miguel
46,2042,Puig
46,1017,Quart de les Valls
46,1022,Quart de Poblet
46,1038,Quartell
46,1043,Quatretonda
46,2068,Quesa
46,2074,Rafelbuñol/Rafelbunyol
46,2080,Rafelcofer
46,2093,Rafelguaraf
46,2107,Ráfol de Salem
46,2114,Real de Gandía
46,2129,Real de Montroi
46,2135,Requena
46,2140,Riba-roja de Túria
46,2153,Riola
46,2166,Rocafort
46,2172,Rotglà i Corberà
46,2188,Rótova
46,2191,Rugat
46,2205,Sagunto/Sagunt
46,2212,Salem
46,9030,San Antonio de Benagéber
46,2227,San Juan de Énova
46,2233,Sedaví
46,2248,Segart
46,2251,Sellent
46,2264,Sempere
46,2270,Senyera
46,2286,Serra
46,2299,Siete Aguas
46,2303,Silla
46,2310,Simat de la Valldigna
46,2325,Sinarcas
46,2331,Sollana
46,2346,Sot de Chera
46,2359,Sueca
46,2362,Sumacàrcer
46,2378,Tavernes Blanques
46,2384,Tavernes de la Valldigna
46,2397,Teresa de Cofrentes
46,2401,Terrateig
46,2418,Titaguas
46,2423,Torrebaja
46,2439,Torrella
46,2444,Torrent
46,2457,Torres Torres
46,2460,Tous
46,2476,Tuéjar
46,2482,Turís
46,2495,Utiel
46,2508,Valencia
46,2515,Vallada
46,2520,Vallanca
46,2536,Vallés
46,2541,Venta del Moro
46,2567,Vilamarxant
46,2554,Villalonga
46,2573,Villanueva de Castellón
46,2589,Villar del Arzobispo
46,2592,Villargordo del Cabriel
46,2606,Vinalesa
46,1458,Xàtiva
46,1430,Xeraco
46,1461,Xeresa
46,1108,Xirivella
46,2613,Yátova
46,2628,Yesa (La)
46,2634,Zarra
47,0014,Adalia
47,0029,Aguasal
47,0035,Aguilar de Campos
47,0040,Alaejos
47,0053,Alcazarén
47,0066,Aldea de San Miguel
47,0072,Aldeamayor de San Martín
47,0088,Almenara de Adaja
47,0091,Amusquillo
47,0105,Arroyo de la Encomienda
47,0112,Ataquines
47,0127,Bahabón
47,0133,Barcial de la Loma
47,0148,Barruelo del Valle
47,0151,Becilla de Valderaduey
47,0164,Benafarces
47,0170,Bercero
47,0186,Berceruelo
47,0199,Berrueces
47,0203,Bobadilla del Campo
47,0210,Bocigas
47,0225,Bocos de Duero
47,0231,Boecillo
47,0246,Bolaños de Campos
47,0259,Brahojos de Medina
47,0262,Bustillo de Chaves
47,0278,Cabezón de Pisuerga
47,0284,Cabezón de Valderaduey
47,0297,Cabreros del Monte
47,0301,Campaspero
47,0318,Campillo (El)
47,0323,Camporredondo
47,0339,Canalejas de Peñafiel
47,0344,Canillas de Esgueva
47,0357,Carpio
47,0360,Casasola de Arión
47,0376,Castrejón de Trabancos
47,0382,Castrillo de Duero
47,0395,Castrillo-Tejeriego
47,0409,Castrobol
47,0416,Castrodeza
47,0421,Castromembibre
47,0437,Castromonte
47,0442,Castronuevo de Esgueva
47,0455,Castronuño
47,0468,Castroponce
47,0474,Castroverde de Cerrato
47,0480,Ceinos de Campos
47,0493,Cervillego de la Cruz
47,0506,Cigales
47,0513,Ciguñuela
47,0528,Cistérniga
47,0534,Cogeces de Íscar
47,0549,Cogeces del Monte
47,0552,Corcos
47,0565,Corrales de Duero
47,0571,Cubillas de Santa Marta
47,0587,Cuenca de Campos
47,0590,Curiel de Duero
47,0604,Encinas de Esgueva
47,0611,Esguevillas de Esgueva
47,0626,Fombellida
47,0632,Fompedraza
47,0647,Fontihoyuelo
47,0650,Fresno el Viejo
47,0663,Fuensaldaña
47,0679,Fuente el Sol
47,0685,Fuente-Olmedo
47,0698,Gallegos de Hornija
47,0702,Gatón de Campos
47,0719,Geria
47,0730,Herrín de Campos
47,0745,Hornillos de Eresma
47,0758,Íscar
47,0761,Laguna de Duero
47,0777,Langayo
47,0796,Llano de Olmedo
47,0783,Lomoviejo
47,0800,Manzanillo
47,0817,Marzales
47,0822,Matapozuelos
47,0838,Matilla de los Caños
47,0843,Mayorga
47,0869,Medina de Rioseco
47,0856,Medina del Campo
47,0875,Megeces
47,0881,Melgar de Abajo
47,0894,Melgar de Arriba
47,0908,Mojados
47,0915,Monasterio de Vega
47,0920,Montealegre de Campos
47,0936,Montemayor de Pililla
47,0941,Moral de la Reina
47,0954,Moraleja de las Panaderas
47,0967,Morales de Campos
47,0973,Mota del Marqués
47,0989,Mucientes
47,0992,Mudarra (La)
47,1006,Muriel
47,1013,Nava del Rey
47,1028,Nueva Villa de las Torres
47,1034,Olivares de Duero
47,1049,Olmedo
47,1052,Olmos de Esgueva
47,1065,Olmos de Peñafiel
47,1090,Palazuelo de Vedija
47,1104,Parrilla (La)
47,1111,Pedraja de Portillo (La)
47,1126,Pedrajas de San Esteban
47,1132,Pedrosa del Rey
47,1147,Peñafiel
47,1150,Peñaflor de Hornija
47,1163,Pesquera de Duero
47,1179,Piña de Esgueva
47,1185,Piñel de Abajo
47,1198,Piñel de Arriba
47,1219,Pollos
47,1224,Portillo
47,1230,Pozal de Gallinas
47,1245,Pozaldez
47,1258,Pozuelo de la Orden
47,1261,Puras
47,1277,Quintanilla de Arriba
47,1296,Quintanilla de Onésimo
47,1300,Quintanilla de Trigueros
47,1283,Quintanilla del Molar
47,1317,Rábano
47,1322,Ramiro
47,1338,Renedo de Esgueva
47,1343,Roales de Campos
47,1356,Robladillo
47,1375,Roturas
47,1381,Rubí de Bracamonte
47,1394,Rueda
47,1408,Saelices de Mayorga
47,1415,Salvador de Zapardiel
47,1420,San Cebrián de Mazote
47,1436,San Llorente
47,1441,San Martín de Valvení
47,1454,San Miguel del Arroyo
47,1467,San Miguel del Pino
47,1473,San Pablo de la Moraleja
47,1489,San Pedro de Latarce
47,1492,San Pelayo
47,1505,San Román de Hornija
47,1512,San Salvador
47,1564,San Vicente del Palacio
47,1527,Santa Eufemia del Arroyo
47,1533,Santervás de Campos
47,1548,Santibáñez de Valcorba
47,1551,Santovenia de Pisuerga
47,1570,Sardón de Duero
47,1586,Seca (La)
47,1599,Serrada
47,1603,Siete Iglesias de Trabancos
47,1610,Simancas
47,1625,Tamariz de Campos
47,1631,Tiedra
47,1646,Tordehumos
47,1659,Tordesillas
47,1697,Torre de Esgueva
47,1701,Torre de Peñafiel
47,1662,Torrecilla de la Abadesa
47,1678,Torrecilla de la Orden
47,1684,Torrecilla de la Torre
47,1718,Torrelobatón
47,1723,Torrescárcela
47,1739,Traspinedo
47,1744,Trigueros del Valle
47,1757,Tudela de Duero
47,1760,Unión de Campos (La)
47,1776,Urones de Castroponce
47,1782,Urueña
47,1795,Valbuena de Duero
47,1809,Valdearcos de la Vega
47,1816,Valdenebro de los Valles
47,1821,Valdestillas
47,1837,Valdunquillo
47,1868,Valladolid
47,1842,Valoria la Buena
47,1855,Valverde de Campos
47,1874,Vega de Ruiponce
47,1880,Vega de Valdetronco
47,1893,Velascálvaro
47,1907,Velilla
47,1914,Velliza
47,1929,Ventosa de la Cuesta
47,1935,Viana de Cega
47,1953,Villabáñez
47,1966,Villabaruz de Campos
47,1972,Villabrágima
47,1988,Villacarralón
47,1991,Villacid de Campos
47,2005,Villaco
47,2033,Villafrades de Campos
47,2048,Villafranca de Duero
47,2051,Villafrechós
47,2064,Villafuerte
47,2070,Villagarcía de Campos
47,2086,Villagómez la Nueva
47,2099,Villalán de Campos
47,2103,Villalar de los Comuneros
47,2110,Villalba de la Loma
47,2125,Villalba de los Alcores
47,2131,Villalbarba
47,2146,Villalón de Campos
47,2159,Villamuriel de Campos
47,2162,Villán de Tordesillas
47,2178,Villanubla
47,2184,Villanueva de Duero
47,2197,Villanueva de la Condesa
47,2201,Villanueva de los Caballeros
47,2218,Villanueva de los Infantes
47,2223,Villanueva de San Mancio
47,2239,Villardefrades
47,2244,Villarmentero de Esgueva
47,2257,Villasexmir
47,2260,Villavaquerín
47,2276,Villavellid
47,2282,Villaverde de Medina
47,2295,Villavicencio de los Caballeros
47,1940,Viloria
47,2309,Wamba
47,2316,Zaratán
47,2321,Zarza (La)
48,0010,Abadiño
48,0025,Abanto y Ciérvana-Abanto Zierbena
48,9119,Ajangiz
48,9124,Alonsotegi
48,0031,Amorebieta-Etxano
48,0046,Amoroto
48,0059,Arakaldo
48,0062,Arantzazu
48,0932,Areatza
48,0097,Arrankudiaga
48,9145,Arratzu
48,0101,Arrieta
48,0118,Arrigorriaga
48,0237,Artea
48,0084,Artzentales
48,0911,Atxondo
48,0708,Aulesti
48,0123,Bakio
48,0904,Balmaseda
48,0139,Barakaldo
48,0144,Barrika
48,0157,Basauri
48,0926,Bedia
48,0160,Berango
48,0176,Bermeo
48,0182,Berriatua
48,0195,Berriz
48,0209,Bilbao
48,0216,Busturia
48,9011,Derio
48,0268,Dima
48,0274,Durango
48,0280,Ea
48,0314,Elantxobe
48,0329,Elorrio
48,9026,Erandio
48,0335,Ereño
48,0340,Ermua
48,0792,Errigoiti
48,0293,Etxebarri
48,0307,Etxebarria
48,9063,Forua
48,0353,Fruiz
